,Year,id,AdmitDesc,levl,styp_desc,Department,Degree Type,Major,Attendance,Gender,Citizen,Ethnicity,HS_GPA,SAT_M,SAT_RW,SAT_COMP,ACT_COMP,GRE_Quantitative,Yield,Start semester status
14002,2020,2483814,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,154.0,not yield,
14003,2020,2483854,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,162.0,not yield,
14004,2020,2483821,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,153.0,not yield,
14005,2020,2478937,Admit/Financial Docs Required,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Human Computer Interaction,F,Male,international,Intl,3.7,710.0,640.0,1350.0,,,not yield,
14006,2020,2459844,Admit/Financial Docs Required,U,Transfer,Computer Science,BS,Computer Science,F,Female,international,Intl,,,,,,,not yield,
14007,2020,2468959,Admit/Financial Docs Required,U,Transfer,Computer Science,BS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14008,2020,2475008,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,170.0,not yield,
14009,2020,2479687,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Bioinformatics,F,Female,international,Intl,,,,,,155.0,not yield,
14010,2020,2479293,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,150.0,not yield,
14011,2020,2474290,Admit/Financial Docs Required,G,Non-Matric,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,154.0,not yield,
14012,2020,2481184,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,148.0,not yield,
14013,2020,2479070,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,154.0,not yield,
14014,2020,2480086,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,159.0,not yield,
14015,2020,2483044,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,163.0,not yield,
14016,2020,2483099,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,159.0,not yield,
14017,2020,2478604,Admit/Financial Docs Required,G,New Graduate,,MS,Data Science,F,Male,international,Intl,,,,,,153.0,not yield,
14018,2020,2480457,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,155.0,not yield,
14019,2020,2480504,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,152.0,not yield,
14020,2020,2479759,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,168.0,not yield,
14021,2020,2482978,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,,not yield,
14022,2020,2482276,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,167.0,not yield,
14023,2020,2482907,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Female,international,Intl,3.6,700.0,680.0,1380.0,,,not yield,
14024,2020,2478765,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,161.0,not yield,
14025,2020,2480215,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,165.0,not yield,
14026,2020,2480246,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,161.0,not yield,
14027,2020,2480248,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,157.0,not yield,
14028,2020,2478143,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,157.0,not yield,
14029,2020,2480769,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,167.0,not yield,
14030,2020,2478475,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,158.0,not yield,
14031,2020,2479575,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,159.0,not yield,
14032,2020,2479913,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,154.0,not yield,
14033,2020,2478538,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,162.0,not yield,
14034,2020,2478553,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,157.0,not yield,
14035,2020,2479186,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,,770.0,610.0,1380.0,,,not yield,
14036,2020,2436406,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,161.0,not yield,
14037,2020,2480285,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,154.0,not yield,
14038,2020,2479297,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,164.0,not yield,
14039,2020,2479066,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,163.0,not yield,
14040,2020,2480043,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,157.0,not yield,
14041,2020,2481199,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,157.0,not yield,
14042,2020,2482960,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Software Engineering,F,Male,international,Intl,,,,,,158.0,not yield,
14043,2020,2482523,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,153.0,not yield,
14044,2020,2482610,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,155.0,not yield,
14045,2020,2483617,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,3.5,,,,,,not yield,
14046,2020,2478619,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Cyber Security & Privacy,F,Female,international,Intl,,,,,,152.0,not yield,
14047,2020,2480472,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,4.0,740.0,460.0,1200.0,,,not yield,
14048,2020,2479664,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,157.0,not yield,
14049,2020,2468364,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,157.0,not yield,
14050,2020,2476388,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,157.0,not yield,
14051,2020,2474704,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,155.0,not yield,
14052,2020,2479427,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,156.0,not yield,
14053,2020,2478539,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,159.0,not yield,
14054,2020,2477149,Admit/Financial Docs Required,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,international,Intl,3.9,800.0,500.0,1300.0,,,not yield,
14055,2020,2480895,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,155.0,not yield,
14056,2020,2480853,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,167.0,not yield,
14057,2020,2478574,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,170.0,not yield,
14058,2020,2479906,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,154.0,not yield,
14059,2020,2472205,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,163.0,not yield,
14060,2020,2474078,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,169.0,not yield,
14061,2020,2479935,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,165.0,not yield,
14062,2020,2322116,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,157.0,not yield,
14063,2020,2473643,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,168.0,not yield,
14064,2020,2476207,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,167.0,not yield,
14065,2020,2481266,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,159.0,not yield,
14066,2020,2474075,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,161.0,not yield,
14067,2020,2473217,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,160.0,not yield,
14068,2020,2476271,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,158.0,not yield,
14069,2020,2472981,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,163.0,not yield,
14070,2020,2482753,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,154.0,not yield,
14071,2020,2459881,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,165.0,not yield,
14072,2020,2480363,Admit/Financial Docs Required,U,Transfer,Computer Science,BS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14073,2020,2472692,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,2.616,620.0,650.0,1270.0,,,not yield,
14074,2020,2476299,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,158.0,not yield,
14075,2020,2473658,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,158.0,not yield,
14076,2020,2473287,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,163.0,not yield,
14077,2020,2473164,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,,not yield,
14078,2020,2475958,Admit/Financial Docs Required,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,international,Intl,3.2,710.0,560.0,1270.0,,,not yield,
14079,2020,2480293,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,160.0,not yield,
14080,2020,2481360,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Male,international,Intl,,,,,,152.0,not yield,
14081,2020,2371334,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,151.0,not yield,
14082,2020,2483241,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,154.0,not yield,
14083,2020,2480494,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,169.0,not yield,
14084,2020,2474393,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,155.0,not yield,
14085,2020,2478313,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,157.0,not yield,
14086,2020,2447103,Admit/Financial Docs Required,U,Transfer,Computer Science,BS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14087,2020,2468537,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,3.24,670.0,590.0,1260.0,,,not yield,
14088,2020,2481402,Admit/Financial Docs Required,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BA,Information Systems,F,Male,international,Intl,3.97,690.0,560.0,1250.0,,,not yield,
14089,2020,2483024,Admit/Financial Docs Required,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,,750.0,660.0,1410.0,,,not yield,
14090,2020,2472630,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,165.0,not yield,
14091,2020,2476301,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,158.0,not yield,
14092,2020,2462464,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,156.0,not yield,
14093,2020,2481384,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,154.0,not yield,
14094,2020,2483588,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,151.0,not yield,
14095,2020,2442499,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,157.0,not yield,
14096,2020,2485296,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,159.0,not yield,
14097,2020,2485114,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Male,international,Intl,,,,,,,not yield,
14098,2020,2461806,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14099,2020,2484305,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,,not yield,
14100,2020,2485637,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,,not yield,
14101,2020,2477284,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14102,2020,2479437,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,164.0,not yield,
14103,2020,2485840,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,,not yield,
14104,2020,2483659,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Cyber Security & Privacy,F,Male,international,Intl,,,,,,,not yield,
14105,2020,2474298,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,,not yield,
14106,2020,2483555,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,,not yield,
14107,2020,2480152,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,,not yield,
14108,2020,2479908,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Cyber Security & Privacy,F,Male,international,Intl,,,,,,,not yield,
14109,2020,2484389,Admit/Financial Docs Required,U,Transfer,Computer Science,BS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14110,2020,2483089,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,,yield,freshmen
14111,2020,2484045,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14112,2020,2483754,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14113,2020,2484126,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,,not yield,
14114,2020,2483819,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Cyber Security & Privacy,F,Male,international,Intl,,,,,,,not yield,
14115,2020,2484477,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,,not yield,
14116,2020,2485175,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,156.0,not yield,
14117,2020,2474883,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,154.0,not yield,
14118,2020,2485377,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,156.0,not yield,
14119,2020,2485797,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,156.0,not yield,
14120,2020,2483798,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,,not yield,
14121,2020,2473401,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Business & Information Systems,F,Female,international,Intl,,,,,,,not yield,
14122,2020,2483786,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Computer Science,F,Female,international,Intl,,,,,,,not yield,
14123,2020,2476930,Admit/Financial Docs Required,G,New Graduate,Computer Science,MS,Data Science,F,Female,international,Intl,,,,,,154.0,not yield,
14124,2020,2479659,Admit/Financial Docs Required,G,New Graduate,"Information Technology, Information Systems, Informatics",MS,Information Systems,F,Female,international,Intl,,,,,,,not yield,
14125,2020,2472170,Admit/International Transfer,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,international,Intl,3.77,700.0,590.0,1290.0,,,not yield,
14126,2020,2481529,Admit/International Transfer,G,New Graduate,Computer Science,MS,Computer Science,F,Male,international,Intl,,,,,,164.0,not yield,
14127,2020,2423214,Admit/International Transfer,G,New Graduate,Computer Science,MS,Data Science,F,Male,international,Intl,,,,,,151.0,not yield,
14128,2020,2374630,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Human Computer Interaction,F,Female,domestic,Multirace,,,,,,,yield,transfer
14129,2020,2376861,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,3.502,550.0,540.0,1090.0,,,yield,transfer
14130,2020,2375246,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,3.0,460.0,500.0,960.0,,,yield,transfer
14131,2020,2194516,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,670.0,520.0,1190.0,,,yield,transfer
14132,2020,2405559,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Asian,3.0,460.0,440.0,900.0,,,yield,transfer
14133,2020,2465042,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Female,domestic,Hisp,,,,,,,yield,transfer
14134,2020,2455275,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14135,2020,2425323,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14136,2020,2454512,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14137,2020,2462090,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14138,2020,2407102,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,3.4318,680.0,660.0,1340.0,,,not yield,
14139,2020,2409732,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,2.3,680.0,540.0,1220.0,,,yield,transfer
14140,2020,2421449,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,3.204,560.0,530.0,1090.0,,,yield,transfer
14141,2020,2401902,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,3.0595,590.0,600.0,1190.0,,,yield,transfer
14142,2020,2476272,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14143,2020,2404286,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,3.1,600.0,670.0,1270.0,,,yield,transfer
14144,2020,2405547,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,480.0,390.0,870.0,,,yield,transfer
14145,2020,2406341,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,610.0,540.0,1150.0,,,yield,transfer
14146,2020,2293242,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Hisp,2.55,490.0,520.0,1010.0,,,yield,transfer
14147,2020,2466134,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14148,2020,2349240,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.761,570.0,530.0,1100.0,,,yield,transfer
14149,2020,2477176,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14150,2020,2343568,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,Hisp,,590.0,710.0,1300.0,,,yield,transfer
14151,2020,2398099,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,4.0,650.0,570.0,1220.0,,,yield,transfer
14152,2020,2439230,Admitted/Transfer,U,Transfer,Computer Science,BS,Computing & Business,F,Male,domestic,Black,,,,,,,yield,transfer
14153,2020,2409671,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.0284,570.0,470.0,1040.0,,,yield,transfer
14154,2020,2446056,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14155,2020,2408370,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,590.0,540.0,1130.0,,,not yield,
14156,2020,2477318,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,not yield,
14157,2020,2470577,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14158,2020,2477449,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14159,2020,2476829,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14160,2020,2477747,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Female,domestic,White,,,,,,,not yield,
14161,2020,2477990,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,not yield,
14162,2020,2460280,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14163,2020,2475058,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,domestic,Asian,,,,,,,not yield,
14164,2020,2430721,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14165,2020,2434302,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,4.0,730.0,720.0,1450.0,,,yield,transfer
14166,2020,2463517,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14167,2020,2473608,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BA,Information Systems,F,Male,domestic,Multirace,,,,,,,yield,transfer
14168,2020,2477525,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,P,Male,domestic,Hisp,,,,,,,yield,transfer
14169,2020,2477123,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14170,2020,2478361,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14171,2020,2477689,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14172,2020,2475419,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,760.0,700.0,1460.0,,,not yield,
14173,2020,2268616,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BA,Information Systems,F,Male,domestic,Hisp,,570.0,460.0,1030.0,,,yield,transfer
14174,2020,2478853,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14175,2020,2473434,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14176,2020,2314987,Admitted/Transfer,U,Transfer,Computer Science,BS,Computing & Business,F,Male,domestic,Hisp,3.4,510.0,470.0,980.0,,,yield,transfer
14177,2020,2402927,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Business & Information Systems,F,Male,domestic,Asian,3.9011,740.0,660.0,1400.0,,,not yield,
14178,2020,2426749,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14179,2020,2378682,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,Asian,,,,,,,yield,transfer
14180,2020,2430005,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,White,,,,,,,yield,transfer
14181,2020,2421823,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,3.3,530.0,510.0,1040.0,,,yield,transfer
14182,2020,2471695,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,P,Male,international,Intl,,,,,,,yield,transfer
14183,2020,2471704,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,,,,,,,yield,transfer
14184,2020,2426743,Admitted/Transfer,U,Transfer,Computer Science,BS,Computer Science,F,Male,domestic,Asian,,,,,,,yield,transfer
14185,2020,2427916,Admitted/Transfer,U,Transfer,Computer Science,BA,Computer Science,F,Male,domestic,Hisp,,,,,,,yield,transfer
14186,2020,2474892,Admitted/Transfer,U,Transfer,"Information Technology, Information Systems, Informatics",BS,Information Technology,P,Male,domestic,White,,,,,,,yield,transfer
